shard_id,basis,files,survivors,planned,with_picks,recorded,lost
2023153-2023173-7dc421331ce4,plan up to the resumed attempt's first day (progress overwritten),6,1,300,181,170,259
2024208-2024228-ad7be46679ee,plan up to the resumed attempt's first day (progress overwritten),4,3,352,125,40,258
2019094-2019114-454500b474db,plan up to the resumed attempt's first day (progress overwritten),7,4,420,256,100,258
2013205-2013225-16b5ae82d8d2,plan up to the resumed attempt's first day (progress overwritten),26,13,468,366,180,258
2023253-2023273-6b6e929e37a5,plan up to the resumed attempt's first day (progress overwritten),4,2,336,135,76,258
2019274-2019294-661e497bf122,plan up to the resumed attempt's first day (progress overwritten),5,4,340,97,40,256
2019274-2019294-811a54882658,plan up to the resumed attempt's first day (progress overwritten),8,4,330,119,53,256
2018299-2018319-d7374da6c894,plan up to the resumed attempt's first day (progress overwritten),8,4,325,140,80,255
2012091-2012111-4291e5325754,plan up to the resumed attempt's first day (progress overwritten),6,5,408,183,40,255
2012211-2012231-31e09caea5ad,plan up to the resumed attempt's first day (progress overwritten),14,3,400,528,415,255
2022078-2022098-89fe405c51f8,plan up to the resumed attempt's first day (progress overwritten),14,10,432,229,60,255
2011336-2011356-4a6ab96d660e,plan up to the resumed attempt's first day (progress overwritten),10,4,429,398,240,254
2014240-2014260-564a36a16efa,plan up to the resumed attempt's first day (progress overwritten),3,2,322,102,40,254
2011176-2011196-d9342f12c0ae,plan up to the resumed attempt's first day (progress overwritten),14,6,480,538,316,254
2023253-2023273-111462cd6597,plan up to the resumed attempt's first day (progress overwritten),4,2,336,149,80,253
2014180-2014200-cbe442736aba,plan up to the resumed attempt's first day (progress overwritten),4,1,273,97,83,253
2010301-2010321-d991e6337832,plan up to the resumed attempt's first day (progress overwritten),13,7,540,458,202,253
2014180-2014200-77dd0d622228,plan up to the resumed attempt's first day (progress overwritten),24,4,324,341,301,253
2014180-2014200-33015ad3d229,plan up to the resumed attempt's first day (progress overwritten),4,1,275,122,100,252
2025142-2025162-61fca72e1cb7,plan up to the resumed attempt's first day (progress overwritten),6,4,390,202,80,252
2016050-2016070-432a3d585000,plan up to the resumed attempt's first day (progress overwritten),3,2,322,106,40,252
2020169-2020189-e3a56451734e,plan up to the resumed attempt's first day (progress overwritten),18,1,264,321,317,252
2018039-2018059-b38eada58ed8,plan up to the resumed attempt's first day (progress overwritten),18,13,493,299,88,251
2022058-2022078-3ed6f781c03e,plan up to the resumed attempt's first day (progress overwritten),5,1,286,170,140,251
