id,network_code,station_code,location_code,channels,latitude,longitude,elevation,start_date,end_date,state
NP.7228.,NP,7228,,HN,39.72116,-111.8248,1574.0,2005.241,2011.034,Utah
NP.7228.01,NP,7228,01,HN,39.72116,-111.8248,1574.0,2011.034,2026.138,Utah
NP.7228.02,NP,7228,02,HN,39.72116,-111.8248,1574.0,2011.034,2026.138,Utah
NP.7228.10,NP,7228,10,HN,39.72116,-111.8248,1574.0,2026.138,3000.001,Utah
NP.7228.2C,NP,7228,2C,"GA,GE,GL,GN,GP,GS,HN,LC,VC,VD,VE,VP",39.72116,-111.8248,1574.0,2026.138,3000.001,Utah
NP.7229.,NP,7229,,HN,39.97256,-111.79295,1518.0,2005.209,2019.114,Utah
NP.7229.01,NP,7229,01,HN,39.97256,-111.79295,1518.0,2013.091,2019.114,Utah
NP.7231.,NP,7231,,HN,40.6531,-111.99244,1396.0,2005.213,2011.084,Utah
NP.7231.01,NP,7231,01,HN,40.6531,-111.99244,1396.0,2011.084,2026.139,Utah
NP.7231.02,NP,7231,02,HN,40.6531,-111.99244,1396.0,2011.084,2026.139,Utah
NP.7231.10,NP,7231,10,HN,40.6531,-111.99244,1396.0,2026.139,3000.001,Utah
NP.7231.2C,NP,7231,2C,"GA,GE,GL,GN,GP,GS,HN,LC,VC,VD,VE,VP",40.6531,-111.99244,1396.0,2026.139,3000.001,Utah
NP.7232.,NP,7232,,"CP,DE,HN,LC,VE",41.7188,-112.18183,1321.0,2005.21,2026.133,Utah
NP.7232.01,NP,7232,01,HN,41.7188,-112.18183,1321.0,2019.339,2026.133,Utah
NP.7232.10,NP,7232,10,HN,41.7188,-112.18183,1321.0,2026.133,3000.001,Utah
NP.7232.2C,NP,7232,2C,"DE,HN,LC,LN,VE",41.7188,-112.18183,1321.0,2026.133,3000.001,Utah
NP.7233.,NP,7233,,HN,40.76797,-111.88467,1316.0,2008.1,2026.138,Utah
NP.7233.10,NP,7233,10,HN,40.76797,-111.88467,1316.0,2026.138,3000.001,Utah
NP.7233.2C,NP,7233,2C,"DE,HN,LC,LN,VE",40.76797,-111.88467,1316.0,2026.138,3000.001,Utah
NP.7234.1N,NP,7234,1N,HN,40.77739,-111.88834,1377.0,2009.105,2016.084,Utah
NP.7234.1S,NP,7234,1S,HN,40.77739,-111.88834,1377.0,2009.105,2016.084,Utah
NP.7234.3N,NP,7234,3N,HN,40.77739,-111.88834,1377.0,2009.105,2016.084,Utah
NP.7234.3S,NP,7234,3S,HN,40.77739,-111.88834,1377.0,2009.105,2016.084,Utah
NP.7234.AA,NP,7234,AA,HN,40.77739,-111.88834,1377.0,2009.105,2016.084,Utah
NP.7234.AB,NP,7234,AB,HN,40.77739,-111.88834,1377.0,2009.105,2016.084,Utah
NP.7234.CA,NP,7234,CA,HN,40.77739,-111.88834,1377.0,2009.105,2016.084,Utah
NP.7234.CB,NP,7234,CB,HN,40.77739,-111.88834,1377.0,2009.105,2016.084,Utah
NP.7234.DA,NP,7234,DA,HN,40.77739,-111.88834,1377.0,2009.105,2016.084,Utah
NP.7234.DB,NP,7234,DB,HN,40.77739,-111.88834,1377.0,2009.105,2016.084,Utah
NP.7234.LD,NP,7234,LD,HN,40.77739,-111.88834,1377.0,2009.105,2016.084,Utah
NP.7234.MD,NP,7234,MD,HN,40.77739,-111.88834,1377.0,2009.105,2016.084,Utah
NP.7234.PN,NP,7234,PN,HN,40.77739,-111.88834,1377.0,2009.105,2016.084,Utah
NP.7234.PS,NP,7234,PS,HN,40.77739,-111.88834,1377.0,2009.105,2016.084,Utah
NP.7234.RN,NP,7234,RN,HN,40.77739,-111.88834,1377.0,2009.105,2016.084,Utah
NP.7234.RS,NP,7234,RS,HN,40.77739,-111.88834,1377.0,2009.105,2016.084,Utah
NP.7234.UD,NP,7234,UD,HN,40.77739,-111.88834,1377.0,2009.105,2016.084,Utah
NP.7235.01,NP,7235,01,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.02,NP,7235,02,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.03,NP,7235,03,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.04,NP,7235,04,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.05,NP,7235,05,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.06,NP,7235,06,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.07,NP,7235,07,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.08,NP,7235,08,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.09,NP,7235,09,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.10,NP,7235,10,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.11,NP,7235,11,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.12,NP,7235,12,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.13,NP,7235,13,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.14,NP,7235,14,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.15,NP,7235,15,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.16,NP,7235,16,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.17,NP,7235,17,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.18,NP,7235,18,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.19,NP,7235,19,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.20,NP,7235,20,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.21,NP,7235,21,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.22,NP,7235,22,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.23,NP,7235,23,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.24,NP,7235,24,HN,46.61868,-112.10216,1218.0,2012.082,3000.001,Montana
NP.7235.S1,NP,7235,S1,"CP,DE,DS,HU,LC,VE,VV",46.61868,-112.10216,1218.0,2026.16,3000.001,Montana
NP.7237.01,NP,7237,01,HN,40.757137,-111.84147,1443.0,2018.002,3000.001,Utah
NP.7237.02,NP,7237,02,HN,40.757137,-111.84147,1443.0,2018.002,3000.001,Utah
NP.7237.03,NP,7237,03,HN,40.757137,-111.84147,1443.0,2018.002,3000.001,Utah
NP.7237.04,NP,7237,04,HN,40.757137,-111.84147,1443.0,2018.002,3000.001,Utah
NP.7237.05,NP,7237,05,HN,40.757137,-111.84147,1443.0,2018.002,3000.001,Utah
NP.7237.06,NP,7237,06,HN,40.757137,-111.84147,1443.0,2018.002,3000.001,Utah
NP.7237.07,NP,7237,07,HN,40.757137,-111.84147,1443.0,2018.002,3000.001,Utah
NP.7237.08,NP,7237,08,HN,40.757137,-111.84147,1443.0,2018.002,3000.001,Utah
NP.7237.09,NP,7237,09,HN,40.757137,-111.84147,1443.0,2018.002,3000.001,Utah
NP.7237.10,NP,7237,10,HN,40.757137,-111.84147,1443.0,2018.002,3000.001,Utah
NP.7237.11,NP,7237,11,HN,40.757137,-111.84147,1443.0,2018.002,3000.001,Utah
NP.7237.12,NP,7237,12,HN,40.757137,-111.84147,1443.0,2018.002,3000.001,Utah
NP.7237.13,NP,7237,13,HN,40.757137,-111.84147,1443.0,2018.002,3000.001,Utah
NP.7237.14,NP,7237,14,HN,40.757137,-111.84147,1443.0,2018.002,3000.001,Utah
NP.7237.15,NP,7237,15,HN,40.757137,-111.84147,1443.0,2018.002,3000.001,Utah
NP.7237.16,NP,7237,16,HN,40.757137,-111.84147,1443.0,2018.002,3000.001,Utah
NP.7237.1S,NP,7237,1S,HN,40.757137,-111.84147,1443.0,2014.099,2018.002,Utah
NP.7237.2W,NP,7237,2W,HN,40.757137,-111.84147,1443.0,2014.099,2018.002,Utah
NP.7237.3W,NP,7237,3W,HN,40.757137,-111.84147,1443.0,2014.099,2018.002,Utah
NP.7237.BN,NP,7237,BN,HN,40.757137,-111.84147,1443.0,2014.099,2018.002,Utah
NP.7237.BS,NP,7237,BS,HN,40.757137,-111.84147,1443.0,2014.099,2018.002,Utah
NP.7237.BW,NP,7237,BW,HN,40.757137,-111.84147,1443.0,2014.099,2018.002,Utah
NP.7237.GW,NP,7237,GW,HN,40.757137,-111.84147,1443.0,2014.099,2018.002,Utah
NP.7237.RS,NP,7237,RS,HN,40.757137,-111.84147,1443.0,2014.099,2018.002,Utah
NP.7237.RW,NP,7237,RW,HN,40.757137,-111.84147,1443.0,2014.099,2018.002,Utah
NR.NE70.,NR,NE70,,"BH,LH,WK",32.420952,-115.26078,-23.0,2002.091,3000.001,Baja California (Me)
NR.NE71.,NR,NE71,,"BH,LH,WD,WK",31.68973,-115.905258,1155.0,2002.091,3000.001,Baja California (Me)
NR.NE72.,NR,NE72,,"BH,LH,WK",30.848431,-116.058571,17.0,2002.091,3000.001,Baja California (Me)
NR.NE73.,NR,NE73,,"BH,LH,WK",30.0651,-115.348473,489.0,2002.091,3000.001,Baja California (Me)
NR.NE74.,NR,NE74,,"BH,LH,WK",28.007509,-114.013802,21.0,2002.091,3000.001,Baja California (Me)
NR.NE75.,NR,NE75,,"BH,LH,WK",27.293341,-112.856491,137.0,2002.091,3000.001,Baja California Sur (Me)
NR.NE76.,NR,NE76,,"BH,LH,WK",26.888941,-111.999046,35.0,2002.091,3000.001,Baja California Sur (Me)
NR.NE77.,NR,NE77,,"BH,LH,WK",26.015779,-111.361328,40.0,2002.091,3000.001,Baja California Sur (Me)
NR.NE78.,NR,NE78,,"BH,LH,WK",24.398199,-111.10643,82.0,2002.091,3000.001,Baja California Sur (Me)
NR.NE79.,NR,NE79,,"BH,LH,WK",23.11937,-109.756111,225.0,2002.091,3000.001,Baja California Sur (Me)
NR.NE80.,NR,NE80,,"BH,LH,WK",30.5,-112.319931,225.0,2002.091,3000.001,Sonora (Me)
NR.NE81.,NR,NE81,,"BH,LH,WK",28.918341,-109.636261,295.0,2002.091,3000.001,Sonora (Me)
NR.NE82.,NR,NE82,,"BH,LH,WK",26.915661,-109.230843,183.0,2002.091,3000.001,Sonora (Me)
NR.NE84.,NR,NE84,,"BH,LH,WK",24.91354,-111.545158,20.0,2002.091,3000.001,Baja California Sur (Me)
NR.NE85.,NR,NE85,,"BH,LH,WK",24.129629,-110.436798,-12.0,2002.091,3000.001,Baja California Sur (Me)
OW.AL2H.,OW,AL2H,,HN,48.38981,-123.48739,29.0,2018.295,3000.001,British Columbia (Ca)
OW.CMBR.,OW,CMBR,,HN,49.59497,-125.01135,328.0,2021.265,3000.001,British Columbia (Ca)
OW.FAHB.,OW,FAHB,,HN,50.060578,-127.114685,6.0,2019.357,2021.181,British Columbia (Ca)
OW.GLRI.,OW,GLRI,,HN,49.778594,-126.047062,120.0,2022.311,3000.001,British Columbia (Ca)
OW.JRDR.,OW,JRDR,,HN,48.420143,-124.045709,5.0,2023.012,3000.001,British Columbia (Ca)
OW.MYRA.,OW,MYRA,,HN,49.5509,-125.57053,626.0,2018.294,3000.001,British Columbia (Ca)
OW.NANA.,OW,NANA,,HN,49.237216,-124.063018,105.27,2023.108,3000.001,British Columbia (Ca)
OW.NITI.,OW,NITI,,HN,48.860686,-124.655785,15.0,2022.305,3000.001,British Columbia (Ca)
OW.PHRD.,OW,PHRD,,HN,50.70615,-127.514717,149.0,2019.357,3000.001,British Columbia (Ca)
OW.PTAL.,OW,PTAL,,HN,49.25632,-124.8611,92.0,2018.295,3000.001,British Columbia (Ca)
OW.SNCH.,OW,SNCH,,HN,48.468465,-123.296153,20.0,2022.265,3000.001,British Columbia (Ca)
OW.STRA.,OW,STRA,,HN,49.90003,-125.64718,513.0,2018.295,3000.001,British Columbia (Ca)
OW.TAYR.,OW,TAYR,,HN,49.294836,-125.299886,60.0,2021.336,3000.001,British Columbia (Ca)
OW.TELC.,OW,TELC,,HN,50.545933,-126.832395,9.0,2022.081,3000.001,British Columbia (Ca)
OW.VICP.,OW,VICP,,HN,50.00632,-126.10854,1572.0,2018.295,3000.001,British Columbia (Ca)
OW.WINH.,OW,WINH,,HN,50.52703,-128.01686,1.0,2023.347,3000.001,British Columbia (Ca)
OW.ZEBA.W3,OW,ZEBA,W3,HN,49.98961,-126.85058,42.0,2018.334,3000.001,British Columbia (Ca)
PB.B926.,PB,B926,,"EH,LC,LD,LH,LP,QB,QD,QG,QL,QR,QW,VC,VE,VK,VP",48.820202,-124.131203,191.6,2007.316,3000.001,British Columbia (Ca)
PB.B926.T0,PB,B926,T0,"BS,LS,RC,RE,RK,RS",48.820202,-124.131203,191.6,2007.316,3000.001,British Columbia (Ca)
PB.B926.T1,PB,B926,T1,RC,48.820202,-124.131203,191.6,2007.316,3000.001,British Columbia (Ca)
PB.B926.T2,PB,B926,T2,RC,48.820202,-124.131203,191.6,2007.316,3000.001,British Columbia (Ca)
PB.B926.T3,PB,B926,T3,RC,48.820202,-124.131203,191.6,2007.316,3000.001,British Columbia (Ca)
PB.B926.T4,PB,B926,T4,RC,48.820202,-124.131203,191.6,2007.316,3000.001,British Columbia (Ca)
PB.B926.T5,PB,B926,T5,RC,48.820202,-124.131203,191.6,2007.316,3000.001,British Columbia (Ca)
PB.B926.T6,PB,B926,T6,RC,48.820202,-124.131203,191.6,2007.316,3000.001,British Columbia (Ca)
PB.B926.T7,PB,B926,T7,RC,48.820202,-124.131203,191.6,2007.316,3000.001,British Columbia (Ca)
PB.B926.T8,PB,B926,T8,RC,48.820202,-124.131203,191.6,2007.316,3000.001,British Columbia (Ca)
PB.B926.TS,PB,B926,TS,"RD,RR",48.820202,-124.131203,191.6,2007.316,3000.001,British Columbia (Ca)
PB.GUAX.,PB,GUAX,,HN,28.88406,-118.28968,84.1,2016.171,3000.001,Baja California (Me)
PB.P001.,PB,P001,,HN,31.949381,-112.801697,475.0,2016.315,3000.001,Arizona
PN.PPCIB.,PN,PPCIB,,BH,32.700001,-114.627998,61.0,1999.01,3000.001,Arizona
PN.PPDGL.,PN,PPDGL,,BH,31.400999,-109.866997,1231.0,1999.01,3000.001,Arizona
PN.PPFLO.,PN,PPFLO,,BH,33.021,-111.388,616.4,1999.01,3000.001,Arizona
PN.PPREH.,PN,PPREH,,BH,35.528999,-108.653999,2003.0,1999.01,3000.001,New Mexico
PN.PPSAH.,PN,PPSAH,,BH,31.57,-110.580002,850.0,1999.01,3000.001,Arizona
PN.PPSTJ.,PN,PPSTJ,,BH,34.300999,-109.233002,1615.0,1999.01,3000.001,Arizona
PN.PPWHS.,PN,PPWHS,,BH,35.027,-110.705002,1478.0,1999.01,3000.001,Arizona
PO.ALRB.,PO,ALRB,,HH,52.5103,-125.0844,1237.0,2006.242,2009.239,British Columbia (Ca)
PO.ANMB.,PO,ANMB,,HH,49.3187,-122.8585,179.0,2002.322,2004.232,British Columbia (Ca)
PO.CLSB.,PO,CLSB,,HH,52.7587,-122.5551,792.0,2006.245,2009.238,British Columbia (Ca)
PO.CLVB.,PO,CLVB,,HH,49.3817,-123.1447,427.0,2002.321,2005.216,British Columbia (Ca)
PO.COQB.,PO,COQB,,HH,49.3542,-122.7747,161.0,2002.097,2005.215,British Columbia (Ca)
PO.ENGB.,PO,ENGB,,HH,49.008,-123.0889,55.0,2002.095,2005.273,British Columbia (Ca)
PO.FLLB.,PO,FLLB,,HH,51.739,-123.1059,1189.0,2006.236,2008.162,British Columbia (Ca)
PO.FPLB.,PO,FPLB,,HH,52.9541,-123.779,1005.0,2007.321,2008.163,British Columbia (Ca)
PO.HBDB.,PO,HBDB,,HH,49.1697,-122.2135,6.0,2003.149,2005.209,British Columbia (Ca)
PO.HLSB.,PO,HLSB,,HH,49.2837,-121.7249,18.0,2002.314,2005.207,British Columbia (Ca)
PO.HRMB.,PO,HRMB,,HH,49.2446,-121.9391,3.0,2002.316,2005.208,British Columbia (Ca)
PO.KELB.,PO,KELB,,HH,48.6611,-123.5701,53.0,2002.098,2004.155,British Columbia (Ca)
PO.KLNB.,PO,KLNB,,HH,48.6611,-123.5706,0.0,2004.155,2006.173,British Columbia (Ca)
PO.MEDA.,PO,MEDA,,BH,49.9815,-110.7424,721.7,2009.287,2012.197,Alberta (Ca)
PO.PIMB.,PO,PIMB,,HH,49.2743,-122.6661,43.0,2002.318,2005.209,British Columbia (Ca)
PO.PRDA.,PO,PRDA,,HH,50.8674,-114.2918,1252.0,2009.317,2016.329,Alberta (Ca)
PO.RAMB.,PO,RAMB,,HH,52.632,-123.1227,1259.0,2006.246,2007.326,British Columbia (Ca)
PO.RAYA.,PO,RAYA,,HH,49.3863,-112.6873,1023.0,2010.19,2014.147,Alberta (Ca)
PO.SILB.,PO,SILB,,HH,48.602,-123.2815,76.0,2003.053,2006.185,British Columbia (Ca)
PO.SSIB.,PO,SSIB,,HH,48.7558,-123.3875,12.0,2002.338,2006.167,British Columbia (Ca)
PO.TALB.,PO,TALB,,HH,52.0147,-124.2536,1127.0,2006.24,2008.163,British Columbia (Ca)
PO.THMB.,PO,THMB,,HH,52.5489,-124.1323,1126.0,2006.239,2008.162,British Columbia (Ca)
PO.TSJB.,PO,TSJB,,HH,48.6013,-123.9885,378.0,2003.063,2006.17,British Columbia (Ca)
PO.TWGB.,PO,TWGB,,HH,48.6076,-124.2558,127.0,2002.329,2005.13,British Columbia (Ca)
PO.TWKB.,PO,TWKB,,HH,48.6448,-123.7332,128.0,2002.324,2006.134,British Columbia (Ca)
PO.VI01.,PO,VI01,,"BH,HH",50.354771,-125.919724,13.0,2005.001,3000.001,British Columbia (Ca)
PO.VI02.,PO,VI02,,"BH,HH",50.331299,-126.071007,524.0,2005.001,3000.001,British Columbia (Ca)
PO.VI03.,PO,VI03,,"BH,HH",50.34269,-126.180687,295.0,2005.001,3000.001,British Columbia (Ca)
PO.VI04.,PO,VI04,,"BH,HH",50.313339,-126.247864,245.0,2005.001,3000.001,British Columbia (Ca)
PO.VI05.,PO,VI05,,"BH,HH",50.286301,-126.371384,512.0,2005.001,3000.001,British Columbia (Ca)
PO.VI06.,PO,VI06,,"BH,HH",50.267399,-126.452789,333.0,2005.001,3000.001,British Columbia (Ca)
PO.VI07.,PO,VI07,,"BH,HH",50.248051,-126.542976,393.0,2005.001,3000.001,British Columbia (Ca)
PO.VI08.,PO,VI08,,"BH,HH",50.202591,-126.601082,198.0,2005.001,3000.001,British Columbia (Ca)
PO.VI09.,PO,VI09,,"BH,HH",50.1674,-126.574913,913.0,2005.001,3000.001,British Columbia (Ca)
PO.VI10.,PO,VI10,,"BH,HH",50.224152,-126.940598,156.0,2005.001,3000.001,British Columbia (Ca)
PO.VI11.,PO,VI11,,"BH,HH",49.989399,-126.856827,156.0,2005.001,3000.001,British Columbia (Ca)
PO.VI12.,PO,VI12,,"BH,HH",50.053719,-127.118607,9.0,2005.001,3000.001,British Columbia (Ca)
PO.VI30.,PO,VI30,,"BH,HH",50.558739,-127.002998,9.0,2005.001,3000.001,British Columbia (Ca)
PO.VI31.,PO,VI31,,HH,50.58242,-127.108238,60.0,2005.001,3000.001,British Columbia (Ca)
PO.VI32.,PO,VI32,,HH,50.616779,-127.236267,55.0,2005.001,3000.001,British Columbia (Ca)
PO.VI51.,PO,VI51,,HH,50.473801,-126.814919,305.0,2005.001,3000.001,British Columbia (Ca)
PO.VI52.,PO,VI52,,HH,50.389839,-126.765427,635.0,2005.001,3000.001,British Columbia (Ca)
PO.VI53.,PO,VI53,,HH,50.311649,-126.757072,292.0,2005.001,3000.001,British Columbia (Ca)
PO.VI54.,PO,VI54,,HH,50.121422,-126.441467,311.0,2005.001,3000.001,British Columbia (Ca)
PO.VI55.,PO,VI55,,HH,49.998119,-126.319023,396.0,2005.001,3000.001,British Columbia (Ca)
PO.VI56.,PO,VI56,,HH,49.92532,-126.210037,319.0,2005.001,3000.001,British Columbia (Ca)
PO.VI57.,PO,VI57,,HH,49.83942,-126.100891,169.0,2005.001,3000.001,British Columbia (Ca)
PO.VW01.,PO,VW01,,HH,50.16507,-126.66066,407.0,2005.001,3000.001,British Columbia (Ca)
PO.VW02.,PO,VW02,,HH,50.14212,-126.808563,448.0,2005.001,3000.001,British Columbia (Ca)
PO.VW03.,PO,VW03,,HH,50.083771,-126.922836,152.0,2005.001,3000.001,British Columbia (Ca)
PQ.ALBHB.,PQ,ALBHB,,HH,48.38985,-123.487609,40.0,2022.001,3000.001,British Columbia (Ca)
PQ.DAOB.,PQ,DAOB,,HH,48.520348,-123.41927,228.0,2024.032,3000.001,British Columbia (Ca)
PQ.HAKB.,PQ,HAKB,,"HH,SO",51.6474,-128.1423,45.0,2020.264,3000.001,British Columbia (Ca)
PQ.JRDRB.,PQ,JRDRB,,HH,48.432977,-124.053978,100.0,2021.091,3000.001,British Columbia (Ca)
PQ.LHLYB.,PQ,LHLYB,,HH,48.536332,-123.729633,740.0,2023.305,3000.001,British Columbia (Ca)
RB.BAHB.,RB,BAHB,,"BH,HH",28.944,-113.561996,35.0,2004.051,3000.001,Baja California (Me)
RB.CDORB.,RB,CDORB,,"HH,HN",27.41532,-110.13253,0.0,2016.33,3000.001,Sonora (Me)
RB.EVAR0.,RB,EVAR0,,HH,24.9107,-110.711899,29.0,2013.339,3000.001,Baja California Sur (Me)
RB.GUAY.,RB,GUAY,,"BH,HH,HN",27.89866,-110.87272,50.0,2002.091,3000.001,Sonora (Me)
RB.HUAT.,RB,HUAT,,"HH,HN",26.82229,-109.603,3.0,2023.147,3000.001,Sonora (Me)
RB.MULRB.,RB,MULRB,,"HH,HN",26.889,-111.999,20.0,2022.176,3000.001,Baja California Sur (Me)
RB.NAVRB.,RB,NAVRB,,HH,26.915,-109.23,183.0,2016.241,3000.001,Sonora (Me)
RB.NE74.,RB,NE74,,"BH,HH",28.007,-114.013,21.0,2009.282,3000.001,Baja California (Me)
RB.NE77.,RB,NE77,,"BH,HH,HN",26.015,-111.361,40.0,2009.313,3000.001,Baja California Sur (Me)
RB.NE80.,RB,NE80,,"HH,HN",30.5,-112.319,255.0,2009.183,3000.001,Sonora (Me)
RB.NOVRB.,RB,NOVRB,,"HH,HN",28.941,-109.644,287.0,2016.237,3000.001,Sonora (Me)
RB.PLIB.,RB,PLIB,,"BH,HH,HN",29.915,-112.694,40.0,2002.01,3000.001,Sonora (Me)
RB.PPXB.,RB,PPXB,,"BH,HH,HN",31.335,-113.632,10.0,2002.091,3000.001,Sonora (Me)
RB.SFQB.,RB,SFQB,,"HH,HN",28.405,-112.861,50.0,2011.194,3000.001,Baja California (Me)
RB.SIGRB.,RB,SIGRB,,"HH,HN",27.293,-112.8565,50.0,2010.344,3000.001,Baja California Sur (Me)
RB.SLGB.,RB,SLGB,,"BH,HH,HN",29.83,-114.404,15.0,2006.24,3000.001,Baja California (Me)
RB.SNIRB.,RB,SNIRB,,"HH,HN",26.542,-111.549,7.0,2014.344,3000.001,Baja California Sur (Me)
RB.UAGRB.,RB,UAGRB,,"HH,HN",25.562,-111.257,180.0,2016.327,3000.001,Baja California Sur (Me)
RE.CAFE.,RE,CAFE,,"EN,HN,SO",46.64875,-111.7274,1156.7,2021.267,3000.001,Montana
RE.CAFE.34,RE,CAFE,34,"EN,HN",46.64875,-111.7274,1156.7,2021.267,3000.001,Montana
RE.CAFE1.44,RE,CAFE1,44,"EN,HN",46.648492,-111.727849,1100.3,2024.2,3000.001,Montana
RE.CAFE2.,RE,CAFE2,,"EN,HN,SO",46.65026,-111.72697,1186.0,2021.287,2021.288,Montana
RE.CAFE2.12,RE,CAFE2,12,"EN,HN,SO",46.65026,-111.72697,1186.0,2021.288,3000.001,Montana
RE.EACA.30,RE,EACA,30,"HH,HN",40.92045,-111.60099,1738.0,2019.214,3000.001,Utah
RE.EACA1.33,RE,EACA1,33,"HH,HN",40.92026,-111.60108,1735.0,2019.214,2024.233,Utah
RE.EACA2.14,RE,EACA2,14,"HH,HN",40.9211,-111.60333,1691.0,2019.214,3000.001,Utah
RE.ECHO.11,RE,ECHO,11,HN,40.965698,-111.430809,1697.8,2017.001,2018.191,Utah
RE.ECHO.30,RE,ECHO,30,HN,40.965698,-111.430809,1697.8,2017.001,2018.191,Utah
RE.GCYN.34,RE,GCYN,34,HN,36.937801,-111.484177,1132.3,2017.001,2018.191,Arizona
RE.HHRS.11,RE,HHRS,11,HN,48.341383,-114.0127,1082.0,2017.001,2022.075,Montana
RE.HHRS.34,RE,HHRS,34,HN,48.341383,-114.0127,1082.0,2017.001,2022.075,Montana
RE.HHRS.12,RE,HHRS,12,"EN,HN",48.341383,-114.0127,1082.0,2022.23,2022.23,Montana
RE.HHRS.30,RE,HHRS,30,"EN,HN",48.341383,-114.0127,1082.0,2022.23,3000.001,Montana
RE.HHRS1.40,RE,HHRS1,40,"EN,HN",48.341383,-114.0127,981.2,2023.22,3000.001,Montana
RE.HHRS2.12,RE,HHRS2,12,"EN,HN,SO",48.35665,-114.03761,982.0,2022.244,3000.001,Montana
RE.HOVA.30,RE,HOVA,30,HN,36.016201,-114.737289,369.2,2017.001,2022.011,Arizona
RE.HOVA.32,RE,HOVA,32,HN,36.016201,-114.737289,369.2,2017.001,2021.106,Arizona
RE.HOVB.50,RE,HOVB,50,HN,36.016201,-114.737289,297.1,2017.001,2022.011,Arizona
RE.HOVB.52,RE,HOVB,52,HN,36.016201,-114.737289,297.1,2017.001,2021.106,Arizona
RE.HOVC.40,RE,HOVC,40,HN,36.016201,-114.737289,205.4,2017.001,2022.013,Arizona
RE.HOVC.42,RE,HOVC,42,HN,36.016201,-114.737289,205.4,2017.001,2022.013,Arizona
RE.HOVR.30,RE,HOVR,30,"EN,HN,SO",36.016277,-114.737386,370.0,2022.013,3000.001,Arizona
RE.HOVR1.40,RE,HOVR1,40,"EN,HN,SO",36.016277,-114.737386,205.4,2022.013,3000.001,Arizona
RE.HOVR5.40,RE,HOVR5,40,SO,36.016277,-114.737386,297.1,2022.013,3000.001,Arizona
RE.HOVR5.50,RE,HOVR5,50,"EN,HN",36.016277,-114.737386,297.1,2022.013,3000.001,Arizona
RE.JRDN.23,RE,JRDN,23,HN,40.598473,-111.423775,1889.0,2018.001,2019.207,Utah
RE.JRDN.33,RE,JRDN,33,HN,40.598473,-111.423775,1889.0,2018.001,2019.207,Utah
RE.JRDN.13,RE,JRDN,13,"HH,HN",40.59851,-111.4238,1886.0,2019.214,2099.365,Utah
RE.JRDN.24,RE,JRDN,24,"HH,HN",40.59851,-111.4238,1886.0,2019.214,2099.365,Utah
RE.JRDN.30,RE,JRDN,30,"EN,HH,HN,SO",40.59851,-111.4238,1886.0,2019.214,3000.001,Utah
RE.JRDN1.20,RE,JRDN1,20,"EN,HH,HN,SO",40.59688,-111.42485,1785.0,2019.214,3000.001,Utah
RE.JRDN2.11,RE,JRDN2,11,"EN,HH,HN,SO",40.59584,-111.42103,1870.0,2019.214,3000.001,Utah
RE.PV01.,RE,PV01,,"EH,HH",38.134209,-108.568916,2191.0,1992.214,3000.001,Colorado
RE.PV02.,RE,PV02,,"EH,HH",38.206841,-108.735497,2177.0,1992.214,3000.001,Colorado
RE.PV03.,RE,PV03,,"EH,HH",38.254559,-108.847794,1972.0,1992.214,3000.001,Colorado
RE.PV04.,RE,PV04,,"EH,HH",38.391239,-108.903069,2176.0,1992.214,3000.001,Colorado
RE.PV05.,RE,PV05,,"EH,HH",38.147869,-108.968132,2142.0,1992.214,3000.001,Colorado
RE.PV07.,RE,PV07,,"EH,HH",38.44215,-108.644371,2040.0,1992.214,3000.001,Colorado
RE.PV08.,RE,PV08,,EH,38.576302,-108.647102,2940.0,1992.118,3000.001,Colorado
